order_id,product_id,quantity,list_price,discount_pct,unit_price,revenue
5000055,200155,2,11030.0,0.22033758379375568,8599.68,17199.36
5000056,200018,1,1030.0,0.26916373332027077,752.76,752.76
5000056,200195,2,25810.0,0.07684431574021998,23826.65,47653.3
5000056,200160,2,1430.0,0.08646191901460826,1306.36,2612.72
5000056,200222,1,3600.0,0.0,3600.0,3600.0
5000057,200107,1,2610.0,0.08388405121580314,2391.06,2391.06
5000058,200089,1,1700.0,0.029744271442582113,1649.43,1649.43
5000059,200066,2,1320.0,0.052715619577816786,1250.42,2500.84
5000059,200110,1,960.0,0.1305332863822672,834.69,834.69
5000060,200232,2,1410.0,0.0,1410.0,2820.0
5000060,200094,2,980.0,0.06195645723323167,919.28,1838.56
5000060,200172,1,3020.0,0.1876712043374847,2453.23,2453.23
5000060,200082,3,3330.0,0.07160925810289441,3091.54,9274.62
5000061,200015,1,7990.0,0.083378573817958,7323.81,7323.81
5000061,200176,3,2260.0,0.0476221535230942,2152.37,6457.11
5000061,200130,1,6890.0,0.11734726411628385,6081.48,6081.48
5000061,200166,2,4240.0,0.12624733769568028,3704.71,7409.42
5000062,200006,3,1770.0,0.07128642957693751,1643.82,4931.46
5000062,200138,3,5610.0,0.11379502122399485,4971.61,14914.83
5000062,200113,2,2420.0,0.08960715556046718,2203.15,4406.3
5000063,200043,1,3630.0,0.2660511546346612,2664.23,2664.23
5000063,200183,3,2160.0,0.0889700985339948,1967.82,5903.46
5000063,200132,1,500.0,0.05680572365915305,471.6,471.6
5000064,200010,1,4170.0,0.1533598566840167,3530.49,3530.49
5000065,200230,2,1980.0,0.17149750282488135,1640.43,3280.86
5000065,200100,1,2290.0,0.14774679166070775,1951.66,1951.66
5000065,200068,1,1990.0,0.09161719755671147,1807.68,1807.68
5000065,200046,1,14150.0,0.0,14150.0,14150.0
5000066,200146,1,3140.0,0.06418330557034453,2938.46,2938.46
5000066,200025,2,6450.0,0.04414417553803458,6165.27,12330.54
5000066,200202,1,1050.0,0.0,1050.0,1050.0
5000067,200011,2,4540.0,0.10839139768992384,4047.9,8095.8
5000068,200052,1,1020.0,0.10919786299063564,908.62,908.62
5000068,200086,1,13760.0,0.11107537832737227,12231.6,12231.6
5000069,200075,1,1540.0,0.0444202534641939,1471.59,1471.59
5000070,200045,3,3010.0,0.07132515511927025,2795.31,8385.93
5000070,200244,1,1950.0,0.20113253015763066,1557.79,1557.79
5000070,200013,2,4300.0,0.08061664768096638,3953.35,7906.7
5000071,200245,3,690.0,0.0,690.0,2070.0
5000071,200216,1,2460.0,0.1139136069358688,2179.77,2179.77
5000071,200209,3,3710.0,0.1678478858651054,3087.28,9261.84
5000072,200042,1,3460.0,0.10846446272964845,3084.71,3084.71
5000072,200060,1,2050.0,0.13417073613071273,1774.95,1774.95
5000072,200160,1,1430.0,0.05582040327440478,1350.18,1350.18
5000073,200104,1,1750.0,0.08958753553487457,1593.22,1593.22
5000074,200240,2,1510.0,0.05973305770514005,1419.8,2839.6
5000074,200208,2,1910.0,0.19336365989116605,1540.68,3081.36
5000075,200067,2,5800.0,0.12237016283886885,5090.25,10180.5
5000075,200095,2,1830.0,0.05643229378905379,1726.73,3453.46
5000076,200091,1,1160.0,0.10337721625956936,1040.08,1040.08
5000076,200217,3,3580.0,0.10654277669975613,3198.58,9595.74
5000077,200001,1,2180.0,0.10133616090480119,1959.09,1959.09
5000077,200203,2,540.0,0.0,540.0,1080.0
5000078,200106,2,2120.0,0.08604162600153303,1937.59,3875.18
5000079,200151,3,1530.0,0.1241681359631109,1340.02,4020.06
5000080,200235,1,2660.0,0.11926972750198903,2342.74,2342.74
5000080,200229,1,5220.0,0.0,5220.0,5220.0
5000081,200209,3,3710.0,0.17354255391962958,3066.16,9198.48
5000081,200060,1,2050.0,0.14825031962018864,1746.09,1746.09
5000082,200205,2,14590.0,0.07954332301760146,13429.46,26858.92
5000083,200058,1,2870.0,0.0,2870.0,2870.0
5000084,200170,1,870.0,0.1662007522734903,725.41,725.41
5000085,200012,2,1760.0,0.0023131570554384973,1755.93,3511.86
5000086,200226,2,1120.0,0.11737805472707272,988.54,1977.08
5000087,200192,2,3080.0,0.1514586074932872,2613.51,5227.02
5000088,200232,1,1410.0,0.17725526771544745,1160.07,1160.07
5000089,200239,2,2190.0,0.09538274612720712,1981.11,3962.22
5000090,200209,1,3710.0,0.12408684865185175,3249.64,3249.64
5000091,200072,3,1850.0,0.17370291363997736,1528.65,4585.95
5000092,200198,2,2000.0,0.015434595752701938,1969.13,3938.26
5000092,200157,3,1650.0,0.0,1650.0,4950.0
5000093,200055,3,13410.0,0.0,13410.0,40230.0
5000094,200174,3,3250.0,0.08860296113061487,2962.04,8886.12
5000094,200087,2,2040.0,0.0,2040.0,4080.0
5000095,200072,1,1850.0,0.09777729645767771,1669.11,1669.11
5000096,200190,2,6300.0,0.10380646908463062,5646.02,11292.04
5000096,200221,2,1970.0,0.0,1970.0,3940.0
5000096,200233,2,4700.0,0.15254309027303975,3983.05,7966.1
5000097,200146,1,3140.0,0.006409253143439528,3119.87,3119.87
5000097,200111,3,10260.0,0.1014713588449142,9218.9,27656.7
5000097,200072,1,1850.0,0.03909971086914802,1777.67,1777.67
5000098,200069,1,2370.0,0.04927597023926318,2253.22,2253.22
5000098,200039,2,1190.0,0.08826982213923237,1084.96,2169.92
5000098,200015,3,7990.0,0.0,7990.0,23970.0
5000099,200002,1,860.0,0.10526191795701012,769.47,769.47
5000099,200199,2,3360.0,0.0,3360.0,6720.0
5000099,200027,1,2400.0,0.13506137398857537,2075.85,2075.85
5000099,200127,2,7610.0,0.107691641465236,6790.47,13580.94
5000100,200088,3,2800.0,0.0,2800.0,8400.0
5000101,200186,2,1030.0,0.07336218349131847,954.44,1908.88
5000101,200152,3,4970.0,0.20047893976324732,3973.62,11920.86
5000102,200180,3,1570.0,0.06991477062207238,1460.23,4380.69
5000103,200223,1,6190.0,0.05944247197068493,5822.05,5822.05
5000103,200220,1,3350.0,0.0037916108641876944,3337.3,3337.3
5000103,200027,1,2400.0,0.08970942356427344,2184.7,2184.7
5000104,200013,2,4300.0,0.13162043006866678,3734.03,7468.06
5000105,200208,2,1910.0,0.0,1910.0,3820.0
5000105,200175,1,1360.0,0.0,1360.0,1360.0
5000105,200151,2,1530.0,0.19729726589905439,1228.14,2456.28
5000106,200196,3,5190.0,0.15412076496749694,4390.11,13170.33
5000106,200234,1,1840.0,0.0,1840.0,1840.0
5000106,200167,2,1420.0,0.021497107063027675,1389.47,2778.94
5000106,200098,1,1370.0,0.291500279699442,970.64,970.64
5000106,200138,2,5610.0,0.04796948263648855,5340.89,10681.78
5000107,200186,3,1030.0,0.10537885061414567,921.46,2764.38
5000108,200016,1,9010.0,0.061303208697203765,8457.66,8457.66
5000108,200202,1,1050.0,0.08431176613679674,961.47,961.47
5000108,200004,1,920.0,0.15776936164266636,774.85,774.85
5000109,200247,1,4880.0,0.17318131587727753,4034.88,4034.88
5000109,200101,1,620.0,0.066678324038472,578.66,578.66
5000109,200205,1,14590.0,0.0,14590.0,14590.0
5000110,200028,1,4990.0,0.11120334156384037,4435.1,4435.1
5000110,200036,3,950.0,0.07214864925076511,881.46,2644.38
5000111,200020,1,3300.0,0.0421485074681058,3160.91,3160.91
5000112,200107,1,2610.0,0.0381359650059098,2510.47,2510.47
5000112,200135,2,5250.0,0.0946809713036924,4752.92,9505.84
5000112,200193,2,1860.0,0.14162881001521616,1596.57,3193.14
5000113,200079,2,1670.0,0.1326400772690671,1448.49,2896.98
5000114,200114,1,26080.0,0.12607666489570413,22791.92,22791.92
5000114,200231,3,580.0,0.12387874672655433,508.15,1524.45
5000115,200091,1,1160.0,0.10471920740133661,1038.53,1038.53
5000115,200078,1,5320.0,0.12912069032092202,4633.08,4633.08
5000116,200138,2,5610.0,0.01074209884139457,5549.74,11099.48
5000117,200001,3,2180.0,0.05378764782849757,2062.74,6188.22
5000118,200103,1,1380.0,0.1998422264227404,1104.22,1104.22
5000118,200039,1,1190.0,0.040919806280774164,1141.31,1141.31
5000118,200234,1,1840.0,0.06809766561562478,1714.7,1714.7
5000119,200165,3,3700.0,0.0,3700.0,11100.0
5000119,200245,1,690.0,0.07098785818880819,641.02,641.02
5000120,200233,2,4700.0,0.18037394797549972,3852.24,7704.48
5000121,200125,1,860.0,0.016618991098647562,845.71,845.71
5000122,200011,1,4540.0,0.17600503097631504,3740.94,3740.94
5000123,200180,1,1570.0,0.07547259719472849,1451.51,1451.51
5000124,200097,2,6630.0,0.15761369854548324,5585.02,11170.04
5000125,200178,1,2230.0,0.0,2230.0,2230.0
5000126,200174,1,3250.0,0.07611307134059292,3002.63,3002.63
5000126,200156,2,1010.0,0.044734806698805564,964.82,1929.64
5000127,200149,3,1580.0,0.09250377821279619,1433.84,4301.52
5000127,200072,3,1850.0,0.0,1850.0,5550.0
5000127,200246,2,680.0,0.16235955313265177,569.6,1139.2
5000127,200172,1,3020.0,0.09346690211065121,2737.73,2737.73
5000128,200103,1,1380.0,0.13377533492733729,1195.39,1195.39
5000128,200068,3,1990.0,0.0,1990.0,5970.0
5000128,200045,2,3010.0,0.11579845672260464,2661.45,5322.9
5000129,200060,1,2050.0,0.036223172831200176,1975.74,1975.74
5000129,200074,1,2750.0,0.038231430135126275,2644.86,2644.86
5000130,200007,1,2110.0,0.07351450177217686,1954.88,1954.88
5000130,200133,2,18600.0,0.07160505120833181,17268.15,34536.3
5000130,200153,1,1240.0,0.03340413116657562,1198.58,1198.58
5000130,200201,2,1490.0,0.06218991839639462,1397.34,2794.68
5000131,200098,1,1370.0,0.0,1370.0,1370.0
5000131,200142,2,1930.0,0.13655237226650127,1666.45,3332.9
5000131,200062,1,1830.0,0.2342145363050776,1401.39,1401.39
5000132,200060,2,2050.0,0.07571990758007918,1894.77,3789.54
5000133,200218,1,2670.0,0.14796009534564006,2274.95,2274.95
5000134,200157,2,1650.0,0.0,1650.0,3300.0
5000135,200063,3,4040.0,0.12919159055263663,3518.07,10554.21
5000136,200205,1,14590.0,0.08194309497874035,13394.45,13394.45
5000137,200171,3,4330.0,0.1875096003019098,3518.08,10554.24
5000137,200076,3,1030.0,0.029706834589323078,999.4,2998.2
5000137,200082,1,3330.0,0.047631500373581465,3171.39,3171.39
5000138,200218,1,2670.0,0.037081810061752526,2570.99,2570.99
5000139,200180,1,1570.0,0.026079889059402943,1529.05,1529.05
5000140,200020,3,3300.0,0.17876004807831736,2710.09,8130.27
5000141,200035,3,4060.0,0.0854272669934663,3713.17,11139.51
5000141,200237,1,7880.0,0.1759420555579443,6493.58,6493.58
5000141,200057,1,11470.0,0.05626785260499714,10824.61,10824.61
5000141,200055,2,13410.0,0.0,13410.0,26820.0
5000142,200193,3,1860.0,0.1187788821010374,1639.07,4917.21
5000143,200169,2,5320.0,0.0,5320.0,10640.0
5000143,200122,3,3660.0,0.1989780196115001,2931.74,8795.22
5000144,200206,1,850.0,0.0,850.0,850.0
5000145,200172,2,3020.0,0.08888365481683072,2751.57,5503.14
5000146,200052,2,1020.0,0.07411602107967341,944.4,1888.8
5000146,200157,3,1650.0,0.0868853721956634,1506.64,4519.92
5000146,200206,2,850.0,0.19823849155352932,681.5,1363.0
5000147,200190,1,6300.0,0.042182293752604676,6034.25,6034.25
5000147,200074,2,2750.0,0.0,2750.0,5500.0
5000147,200195,3,25810.0,0.008669525411179213,25586.24,76758.72
5000148,200037,2,1480.0,0.10711139810830274,1321.48,2642.96
5000149,200132,3,500.0,0.13078231777322413,434.61,1303.83
5000149,200025,1,6450.0,0.09808611583061116,5817.34,5817.34
5000150,200194,1,22860.0,0.028744148025390562,22202.91,22202.91
5000150,200137,1,2020.0,0.15190355522716342,1713.15,1713.15
5000151,200186,1,1030.0,0.03579567156522712,993.13,993.13
5000152,200146,2,3140.0,0.2171978172361485,2458.0,4916.0
5000153,200070,2,2900.0,0.07750564915451885,2675.23,5350.46
5000154,200035,1,4060.0,0.10506906713769869,3633.42,3633.42
5000154,200237,2,7880.0,0.1327547131226981,6833.89,13667.78
5000155,200233,2,4700.0,0.1090664339291969,4187.39,8374.78
5000156,200059,1,1620.0,0.056218562729305116,1528.93,1528.93
5000157,200125,2,860.0,0.15899828672082184,723.26,1446.52
5000157,200200,2,3920.0,0.0,3920.0,7840.0
5000158,200186,2,1030.0,0.024814236265636322,1004.44,2008.88
5000159,200104,2,1750.0,0.09613136985567179,1581.77,3163.54
5000159,200101,3,620.0,0.06634333978053245,578.87,1736.61
5000159,200079,1,1670.0,0.1577224793684515,1406.6,1406.6
5000159,200098,1,1370.0,0.0,1370.0,1370.0
5000160,200156,1,1010.0,0.08417762672422671,924.98,924.98
5000161,200231,1,580.0,0.07785199717209809,534.85,534.85
5000162,200066,2,1320.0,0.10791216795122979,1177.56,2355.12
5000163,200173,3,1820.0,0.05162168951034357,1726.05,5178.15
5000164,200172,1,3020.0,0.0,3020.0,3020.0
5000165,200040,1,500.0,0.16261036213435323,418.69,418.69
5000165,200161,1,3500.0,0.1175744245882325,3088.49,3088.49
5000165,200056,3,1020.0,0.007919809341514317,1011.92,3035.76
5000166,200076,2,1030.0,0.0048996625562682805,1024.95,2049.9
5000166,200021,1,6450.0,0.2015920691328773,5149.73,5149.73
5000166,200168,1,5270.0,0.059553678027045906,4956.15,4956.15
5000167,200217,2,3580.0,0.0,3580.0,7160.0
5000168,200136,1,760.0,0.11163743613567233,675.16,675.16
5000169,200090,1,5170.0,0.0,5170.0,5170.0
5000170,200181,1,1310.0,0.05853942497845452,1233.31,1233.31
5000170,200183,3,2160.0,0.08536509484024037,1975.61,5926.83
5000170,200232,1,1410.0,0.07385795790046425,1305.86,1305.86
5000171,200173,2,1820.0,0.08159187841421298,1671.5,3343.0
5000172,200144,1,2860.0,0.21966927952498266,2231.75,2231.75
5000172,200136,3,760.0,0.07292795163135517,704.57,2113.71
5000172,200147,2,970.0,0.0017250132864867762,968.33,1936.66
5000172,200185,3,3610.0,0.09018907800903359,3284.42,9853.26
5000172,200240,1,1510.0,0.06685907261967394,1409.04,1409.04
5000173,200026,1,4530.0,0.04459349665106516,4327.99,4327.99
5000173,200029,3,6090.0,0.11473436904641632,5391.27,16173.81
5000174,200044,2,2230.0,0.15285988174533724,1889.12,3778.24
5000174,200222,3,3600.0,0.031999677255088725,3484.8,10454.4
5000175,200137,1,2020.0,0.27304931384856546,1468.44,1468.44
5000175,200230,3,1980.0,0.0,1980.0,5940.0
5000175,200227,1,1660.0,0.05582697539189152,1567.33,1567.33
5000175,200067,2,5800.0,0.0,5800.0,11600.0
5000176,200020,1,3300.0,0.03839034767655296,3173.31,3173.31
5000177,200031,3,1260.0,0.10699700905171233,1125.18,3375.54
5000177,200212,1,9190.0,0.08124189655980849,8443.39,8443.39
5000177,200225,1,7260.0,0.06348848242821958,6799.07,6799.07
5000178,200083,2,2050.0,0.05906407447158045,1928.92,3857.84
5000179,200094,2,980.0,0.0823927582492114,899.26,1798.52
5000180,200225,2,7260.0,0.15232706550186634,6154.11,12308.22
5000181,200064,3,1820.0,0.08639112478565528,1662.77,4988.31
5000181,200049,1,1670.0,0.1540433684560334,1412.75,1412.75
5000182,200134,1,1370.0,0.07884620535841412,1261.98,1261.98
5000183,200182,2,2390.0,0.07697171917982852,2206.04,4412.08
5000183,200140,3,4650.0,0.0,4650.0,13950.0
5000184,200083,1,2050.0,0.02901557095706872,1990.52,1990.52
5000185,200241,1,2690.0,0.0,2690.0,2690.0
5000185,200088,3,2800.0,0.08970700541654363,2548.82,7646.46
5000186,200089,1,1700.0,0.15285325725018892,1440.15,1440.15
5000187,200169,1,5320.0,0.10447868392754206,4764.17,4764.17
5000187,200089,2,1700.0,0.19276593350846305,1372.3,2744.6
5000187,200223,1,6190.0,0.11598033245684561,5472.08,5472.08
5000187,200003,2,9770.0,0.08741522228051615,8915.95,17831.9
5000188,200099,1,2030.0,0.0,2030.0,2030.0
5000189,200070,1,2900.0,0.1747092309402753,2393.34,2393.34
5000189,200066,1,1320.0,0.03560409399995268,1273.0,1273.0
5000189,200065,1,4210.0,0.069157011126963,3918.85,3918.85
5000189,200127,2,7610.0,0.0,7610.0,15220.0
5000190,200007,2,2110.0,0.0,2110.0,4220.0
5000190,200170,1,870.0,0.07790033778975688,802.23,802.23
5000191,200212,3,9190.0,0.1921525669928158,7424.12,22272.36
5000192,200091,2,1160.0,0.08378618676791323,1062.81,2125.62
5000192,200244,2,1950.0,0.024176358269008547,1902.86,3805.72
5000192,200154,1,1440.0,0.10871413580030598,1283.45,1283.45
5000193,200126,2,580.0,0.0,580.0,1160.0
5000193,200213,2,2290.0,0.219751101012914,1786.77,3573.54
5000194,200068,1,1990.0,0.0547897430924353,1880.97,1880.97
5000194,200235,2,2660.0,0.06088357198001741,2498.05,4996.1
5000194,200072,3,1850.0,0.0,1850.0,5550.0
5000194,200144,1,2860.0,0.07398131245061931,2648.41,2648.41
5000195,200187,2,6630.0,0.0,6630.0,13260.0
5000195,200220,1,3350.0,0.09985865935290311,3015.47,3015.47
5000195,200062,2,1830.0,0.06340836318192213,1713.96,3427.92
5000196,200027,2,2400.0,0.13118328017330047,2085.16,4170.32
5000197,200245,3,690.0,0.07800036638196858,636.18,1908.54
5000198,200009,1,5250.0,0.0,5250.0,5250.0
5000198,200123,2,8570.0,0.16639382829840338,7144.0,14288.0
5000198,200116,3,1150.0,0.1954246763374124,925.26,2775.78
5000199,200146,2,3140.0,0.16815761736009532,2611.99,5223.98
5000200,200114,1,26080.0,0.14734085673305794,22237.35,22237.35
5000200,200009,1,5250.0,0.03408099555015358,5071.07,5071.07
5000200,200090,1,5170.0,0.0,5170.0,5170.0
5000201,200184,1,3130.0,0.10406504617223873,2804.28,2804.28
5000201,200080,1,1830.0,0.014565990404894813,1803.34,1803.34
5000201,200008,1,7590.0,0.07691706709906682,7006.2,7006.2
5000202,200137,1,2020.0,0.030943479126343758,1957.49,1957.49
5000202,200059,1,1620.0,0.0056585703298610845,1610.83,1610.83
5000202,200135,1,5250.0,0.3066847135658564,3639.91,3639.91
5000203,200030,1,2290.0,0.12081918546074627,2013.32,2013.32
5000204,200136,1,760.0,0.020180076233760592,744.66,744.66
5000204,200126,3,580.0,0.09148107106846858,526.94,1580.82
5000204,200225,1,7260.0,0.11311743485894922,6438.77,6438.77
5000205,200184,2,3130.0,0.1719762080768485,2591.71,5183.42
5000205,200153,1,1240.0,0.04885312503341237,1179.42,1179.42
5000205,200165,1,3700.0,0.19486682488645707,2978.99,2978.99
5000206,200042,2,3460.0,0.10321814944402041,3102.87,6205.74
5000206,200123,1,8570.0,0.03700301155617339,8252.88,8252.88
5000206,200009,1,5250.0,0.14784453349792312,4473.82,4473.82
5000206,200226,1,1120.0,0.0,1120.0,1120.0
5000207,200009,1,5250.0,0.16053215860025705,4407.21,4407.21
5000207,200118,2,770.0,0.13486403791115875,666.15,1332.3
5000208,200243,1,2070.0,0.0999560063374104,1863.09,1863.09
5000209,200029,2,6090.0,0.03392674363112571,5883.39,11766.78
5000210,200247,1,4880.0,0.0,4880.0,4880.0
5000211,200196,2,5190.0,0.057497485718068536,4891.59,9783.18
5000211,200145,3,10390.0,0.0,10390.0,31170.0
5000212,200206,3,850.0,0.1819413005192514,695.35,2086.05
5000213,200085,1,6840.0,0.2922774054408814,4840.82,4840.82
5000214,200156,1,1010.0,0.08138485043930815,927.8,927.8
5000214,200243,2,2070.0,0.02765066902649245,2012.76,4025.52
5000215,200094,1,980.0,0.0491401889804208,931.84,931.84
5000216,200232,1,1410.0,0.019537025769738633,1382.45,1382.45
5000217,200116,3,1150.0,0.02203510018894448,1124.66,3373.98
5000217,200149,1,1580.0,0.02907436775130587,1534.06,1534.06
5000218,200064,1,1820.0,0.03975935202177386,1747.64,1747.64
5000219,200117,2,500.0,0.02701145883985827,486.49,972.98
5000219,200223,1,6190.0,0.21834553560082853,4838.44,4838.44
5000219,200141,1,1540.0,0.17492149912953997,1270.62,1270.62
5000220,200036,2,950.0,0.05032194039076804,902.19,1804.38
5000221,200220,2,3350.0,0.15961330821083267,2815.3,5630.6
5000221,200241,2,2690.0,0.11892483662121314,2370.09,4740.18
5000221,200196,2,5190.0,0.0865707750628496,4740.7,9481.4
5000222,200093,2,3620.0,0.20884557713552648,2863.98,5727.96
5000223,200044,1,2230.0,0.0031634136393635104,2222.95,2222.95
5000224,200164,2,1440.0,0.10818874275495756,1284.21,2568.42
5000225,200116,2,1150.0,0.12593076880725051,1005.18,2010.36
5000226,200202,3,1050.0,0.07131900192192774,975.12,2925.36
5000226,200063,1,4040.0,0.13896337063867667,3478.59,3478.59
5000226,200029,1,6090.0,0.03835855513040112,5856.4,5856.4
5000227,200001,1,2180.0,0.040491141910565555,2091.73,2091.73
5000228,200027,1,2400.0,0.18129957276249903,1964.88,1964.88
5000228,200177,2,2920.0,0.20559586338606334,2319.66,4639.32
5000229,200018,3,1030.0,0.16113214681441107,864.03,2592.09
5000229,200121,2,2440.0,0.13100537702134096,2120.35,4240.7
5000229,200068,1,1990.0,0.15034733622330804,1690.81,1690.81
5000230,200164,3,1440.0,0.12031978413793815,1266.74,3800.22
5000230,200058,1,2870.0,0.08301286234504227,2631.75,2631.75
5000230,200007,1,2110.0,0.11486852417179957,1867.63,1867.63
5000231,200031,1,1260.0,0.014523025581223023,1241.7,1241.7
5000232,200157,3,1650.0,0.1348349058331655,1427.52,4282.56
5000233,200062,1,1830.0,0.018716112181421336,1795.75,1795.75
5000233,200155,3,11030.0,0.2076190399715766,8739.96,26219.88
